,home_lon,home_lat,work_lon,work_lat,num_candi
0,4.99371842153018,52.138158340859206,5.011315042110151,52.1054016109478,2244.0
1,5.007176511330139,52.1358655687065,5.0183801815060995,52.1244303489616,173.0
2,4.98615036278979,52.1350769190394,4.98441684425654,52.113715636972195,43.0
3,5.08722271911768,52.135377209509,5.08269764535703,52.1343045848114,16.0
4,5.08780816131421,52.1351989363117,5.0885182407717195,52.1350769190394,1.0
5,5.08810268575891,52.134840162859,5.098635799540309,52.1249710690059,9399.0
6,5.08898143139937,52.134482866781,5.1167268037127,52.12515010325539,18414.0
7,5.08956685485956,52.1343045848114,5.0949499570779,52.069073392146905,35051.0
8,5.09015227364961,52.1341262999267,5.08971316568438,52.1341262999267,3.0
9,5.090445578258509,52.13394727777389,5.08102395375889,52.12677440513951,178.0
10,5.09132428760267,52.1335899641562,5.0994246918160195,52.126792109027605,137.0
11,5.09161639479512,52.13359069633061,5.08102395375889,52.12677440513951,195.0
12,5.092788377122321,52.1330543459365,5.08277740894771,52.126784375022496,188.0
13,5.09308048084236,52.133055074481604,5.09205717604046,52.1335899641562,0.0
14,4.98529827847483,52.1323776024164,4.98403066741063,52.1275048180809,1.0
15,4.9855919909986905,52.1321988415664,5.0130743773954505,52.089307326297394,1261.0
16,5.0939603313074295,52.13251798382521,5.09733137202424,52.131468836487706,5.0
17,4.98384266465466,52.1318333506287,5.00789392980847,52.123940683371295,391.0
18,5.0948389844334105,52.1321606438896,5.09481220400426,52.0709245252482,35766.0
19,4.98238545755604,52.131468836487706,4.98403066741063,52.1275048180809,0.0
20,5.0954255279169605,52.131802575368496,5.09733137202424,52.131468836487706,0.0
21,5.09571879613159,52.131623540003204,5.10497452248323,52.1151747491451,1525.0
22,5.096302984988969,52.1316249818379,5.13900276122407,52.0683959275881,34981.0
23,5.09688950970463,52.1312669059887,5.09385472294507,52.1271474165462,883.0
24,4.9931991594247,52.130786405942295,4.99805430026796,52.127325060497796,2.0
25,5.09747485948579,52.13108858460961,5.10425690729301,52.1034394488213,5699.0
26,5.09806020459667,52.130910260316,5.120287314967469,52.072482355748704,30541.0
27,5.099525282829969,52.130194800637796,5.0888536766454004,52.0676741991224,34811.0
28,4.99467064679647,52.129532983666,4.99804489293704,52.1285618680898,0.0
29,4.9952563802227,52.1293551701751,5.1167268037127,52.12515010325539,20072.0
30,4.99701198274858,52.1290014681454,5.01140736159373,52.12357303951771,113.0
31,5.1018677034934,52.129301687578895,5.0980938301563,52.1237327241633,1052.0
32,5.1021609294712,52.1291226360864,5.098635799540309,52.1249710690059,67.0
33,4.99847548496046,52.1286467777853,4.99357669283245,52.1174412011055,48.0
34,5.08668200921301,52.128904462021396,5.08042101433465,52.061968547423,33281.0
35,4.9961404782435,52.1284592986436,4.99805430026796,52.127325060497796,3.0
36,4.99730876343403,52.1284631660042,4.99804489293704,52.1285618680898,1.0
37,5.08931309425519,52.12855161408049,5.14154240364425,52.125363764046604,24476.0
38,5.093402134008571,52.1285618680898,5.07984465451511,52.12695487952,777.0
39,5.108297939617071,52.1285980228026,5.09111194046618,52.073435867651995,36653.0
40,4.9978960385683795,52.1281055833558,5.00390781447678,52.126833476177104,20.0
41,5.1050862512764805,52.1284106263072,5.10362519657184,52.124231512990505,49.0
42,5.10859113522009,52.1284189552771,5.09717605843026,52.1249703456956,10370.0
43,5.08727098822327,52.12818691917789,5.108565413794611,52.1250145014174,9526.0
44,5.0899020263567305,52.127834058016795,5.0900687562689,52.1269634251785,0.0
45,5.10216895545797,52.127864333230896,5.10291423461203,52.126924895823,19.0
46,5.10246102543018,52.1278650385147,5.098635799540309,52.1249710690059,81.0
47,5.1021712485014,52.1275048180809,5.10278494713093,52.118189101979105,3830.0
48,5.102755383754549,52.1275062279103,5.1026818115085995,52.1258770502724,180.0
49,5.101880328571981,52.1273243545016,5.10291423461203,52.126924895823,0.0
