country_code,postal_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
NL,3261,Oud-Beijerland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.8205,4.426,6.0
NL,3262,Oud-Beijerland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.821000000000005,4.4056,6.0
NL,3263,Oud-Beijerland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.8247,4.3967,6.0
NL,3264,Nieuw-Beijerland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.8094,4.3449,6.0
NL,3265,Piershil,Zuid-Holland,11,Hoeksche Waard,1963,,,51.794,4.3168,6.0
NL,3267,Goudswaard,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7888,4.2821,6.0
NL,3271,Mijnsheerenland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7983,4.4858,6.0
NL,3273,Westmaas,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7869,4.4727,6.0
NL,3274,Heinenoord,Zuid-Holland,11,Hoeksche Waard,1963,,,51.8235,4.4883,6.0
NL,3281,Numansdorp,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7334,4.4404,6.0
NL,3284,Zuid-Beijerland,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7529,4.3635,6.0
NL,3286,Klaaswaal,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7707,4.4466,6.0
NL,3291,Strijen,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7442,4.5508,6.0
NL,3292,Strijensas,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7167,4.5836,6.0
NL,3293,Mookhoek,Zuid-Holland,11,Hoeksche Waard,1963,,,51.753,4.5992,4.0
NL,3295,'s-Gravendeel,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7771,4.6135,6.0
NL,3297,Puttershoek,Zuid-Holland,11,Hoeksche Waard,1963,,,51.8037,4.565,6.0
NL,3299,Maasdam,Zuid-Holland,11,Hoeksche Waard,1963,,,51.7872,4.5539,6.0
NL,3311,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.8139,4.6687,6.0
NL,3312,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.8067,4.6838,6.0
NL,3313,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.8157,4.7081,6.0
NL,3314,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.8022,4.6631,6.0
NL,3315,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.8027,4.7216,6.0
NL,3316,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7672,4.6367,6.0
NL,3317,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7909,4.6608,6.0
NL,3318,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7876,4.6796,6.0
NL,3319,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7947,4.7022,6.0
NL,3328,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7774,4.6751,6.0
NL,3329,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,51.7881,4.7188,
NL,3331,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8189,4.6419999999999995,6.0
NL,3332,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8242,4.6523,6.0
NL,3333,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8109,4.6315,6.0
NL,3334,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8141,4.6103,6.0
NL,3335,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8207,4.6117,6.0
NL,3336,Zwijndrecht,Zuid-Holland,11,Zwijndrecht,642,,,51.8093,4.615,6.0
NL,3341,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,51.8457,4.6467,6.0
NL,3342,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,51.8451,4.6276,6.0
NL,3343,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,51.8371,4.6339999999999995,6.0
NL,3344,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,51.8323,4.6458,6.0
NL,3351,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.8312,4.6809,6.0
NL,3352,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.8406,4.6906,6.0
NL,3353,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.828,4.6905,6.0
NL,3354,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.8288,4.7,6.0
NL,3355,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.8366,4.7016,6.0
NL,3356,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.8313,4.7184,6.0
NL,3361,Sliedrecht,Zuid-Holland,11,Sliedrecht,610,,,51.8201,4.7722,6.0
NL,3362,Sliedrecht,Zuid-Holland,11,Sliedrecht,610,,,51.8222,4.7856,6.0
NL,3363,Sliedrecht,Zuid-Holland,11,Sliedrecht,610,,,51.8273,4.7557,6.0
NL,3364,Sliedrecht,Zuid-Holland,11,Sliedrecht,610,,,51.8293,4.7763,6.0
NL,3366,"Sliedrecht, Wijngaarden",Zuid-Holland,11,Sliedrecht,610,,,51.843999999999994,4.76,6.0
NL,3371,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,51.8259,4.8323,6.0
NL,3372,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,51.8245,4.8841,6.0
NL,3373,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,51.8329,4.8368,6.0
NL,3381,Giessenburg,Zuid-Holland,11,Molenlanden,1978,,,51.8493,4.8853,6.0
NL,3401,IJsselstein,Utrecht,9,IJsselstein,353,,,52.0214,5.0401,6.0
NL,3402,IJsselstein,Utrecht,9,IJsselstein,353,,,52.0261,5.05,6.0
NL,3403,IJsselstein,Utrecht,9,IJsselstein,353,,,52.0237,5.025,6.0
NL,3404,IJsselstein,Utrecht,9,IJsselstein,353,,,52.0113,5.0396,6.0
NL,3405,Benschop,Utrecht,9,Lopik,331,,,52.0069,4.9768,6.0
NL,3411,Lopik,Utrecht,9,Lopik,331,,,51.9728,4.9437,6.0
NL,3412,"Lopik, Lopikerkapel",Utrecht,9,Lopik,331,,,51.9826,5.024649999999999,6.0
NL,3413,"Jaarsveld, Lopik",Utrecht,9,Lopik,331,,,51.9696,4.9785,6.0
NL,3415,Polsbroek,Utrecht,9,Lopik,331,,,51.9822,4.8647,6.0
NL,3417,Montfoort,Utrecht,9,Montfoort,335,,,52.0438,4.9522,6.0
NL,3421,Oudewater,Utrecht,9,Oudewater,589,,,52.0256,4.8686,6.0
NL,3425,Snelrewaard,Utrecht,9,Oudewater,589,,,52.0295,4.8877,6.0
NL,3431,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0323,5.0839,6.0
NL,3432,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0224,5.0927,6.0
NL,3433,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0102,5.0995,6.0
NL,3434,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.008,5.0867,6.0
NL,3435,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0231,5.0742,6.0
NL,3436,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0337,5.072,6.0
NL,3437,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0483,5.0759,6.0
NL,3438,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0458,5.0902,6.0
NL,3439,Nieuwegein,Utrecht,9,Nieuwegein,356,,,52.0378,5.1058,6.0
NL,3441,Woerden,Utrecht,9,Woerden,632,,,52.0858,4.8848,6.0
NL,3442,Woerden,Utrecht,9,Woerden,632,,,52.0829,4.8764,6.0
NL,3443,Woerden,Utrecht,9,Woerden,632,,,52.0891,4.8737,6.0
NL,3444,Woerden,Utrecht,9,Woerden,632,,,52.098,4.9030000000000005,6.0
NL,3445,Woerden,Utrecht,9,Woerden,632,,,52.0907,4.9015,6.0
NL,3446,Woerden,Utrecht,9,Woerden,632,,,52.0834,4.9069,6.0
NL,3447,Woerden,Utrecht,9,Woerden,632,,,52.0777,4.8912,6.0
NL,3448,Woerden,Utrecht,9,Woerden,632,,,52.0783,4.8628,6.0
NL,3449,Woerden,Utrecht,9,Woerden,632,,,52.0846,4.8615,6.0
NL,3451,Vleuten,Utrecht,9,Utrecht,344,,,52.1063,5.013,6.0
NL,3452,Vleuten,Utrecht,9,Utrecht,344,,,52.0941,5.0085,6.0
NL,3453,De Meern,Utrecht,9,Utrecht,344,,,52.0822,5.0147,6.0
NL,3454,"Utrecht, De Meern",Utrecht,9,Utrecht,344,,,52.0791,5.048500000000001,6.0
NL,3455,Haarzuilens,Utrecht,9,Utrecht,344,,,52.1209,4.9972,6.0
NL,3461,Linschoten,Utrecht,9,Montfoort,335,,,52.0632,4.9167,6.0
NL,3464,Papekop,Utrecht,9,Oudewater,589,,,52.0478,4.856,6.0
NL,3465,Driebruggen,Zuid-Holland,11,Bodegraven-Reeuwijk,1901,,,52.0429,4.7995,6.0
NL,3466,Waarder,Zuid-Holland,11,Bodegraven-Reeuwijk,1901,,,52.0602,4.822,6.0
NL,3467,Hekendorp,Utrecht,9,Oudewater,589,,,52.0167,4.8173,6.0
NL,3471,"Kamerik, Zegveld, Woerden",Utrecht,9,Woerden,632,,,52.1162,4.894033333333333,6.0
NL,3474,Zegveld,Utrecht,9,Woerden,632,,,52.1164,4.8349,6.0
NL,3481,Harmelen,Utrecht,9,Woerden,632,,,52.0908,4.96,6.0
NL,3511,Utrecht,Utrecht,9,Utrecht,344,,,52.0884,5.1175,6.0
NL,3512,Utrecht,Utrecht,9,Utrecht,344,,,52.0915,5.1228,6.0
NL,3513,Utrecht,Utrecht,9,Utrecht,344,,,52.0987,5.1092,6.0
NL,3514,Utrecht,Utrecht,9,Utrecht,344,,,52.0996,5.1203,6.0
NL,3515,Utrecht,Utrecht,9,Utrecht,344,,,52.1037,5.1167,6.0
NL,3521,Utrecht,Utrecht,9,Utrecht,344,,,52.0828,5.1107,6.0
NL,3522,Utrecht,Utrecht,9,Utrecht,344,,,52.0732,5.1153,6.0
NL,3523,Utrecht,Utrecht,9,Utrecht,344,,,52.071999999999996,5.1243,6.0
NL,3524,Utrecht,Utrecht,9,Utrecht,344,,,52.0631,5.1355,6.0
NL,3525,Utrecht,Utrecht,9,Utrecht,344,,,52.0626,5.1191,6.0
NL,3526,Utrecht,Utrecht,9,Utrecht,344,,,52.0685,5.1014,6.0
NL,3527,Utrecht,Utrecht,9,Utrecht,344,,,52.0772,5.0926,6.0
NL,3528,Utrecht,Utrecht,9,Utrecht,344,,,52.0689,5.0806,6.0
NL,3531,Utrecht,Utrecht,9,Utrecht,344,,,52.0911,5.0959,6.0
NL,3532,Utrecht,Utrecht,9,Utrecht,344,,,52.0947,5.0945,6.0
NL,3533,Utrecht,Utrecht,9,Utrecht,344,,,52.0866,5.0859,6.0
NL,3534,Utrecht,Utrecht,9,Utrecht,344,,,52.1006,5.083,6.0
NL,3541,Utrecht,Utrecht,9,Utrecht,344,,,52.0943,5.0686,6.0
NL,3542,Utrecht,Utrecht,9,Utrecht,344,,,52.117,5.0526,6.0
NL,3543,Utrecht,Utrecht,9,Utrecht,344,,,52.1037,5.0465,6.0
NL,3544,Utrecht,Utrecht,9,Utrecht,344,,,52.0922,5.0509,6.0
NL,3545,Utrecht,Utrecht,9,Utrecht,344,,,52.0777,5.0664,6.0
NL,3546,Utrecht,Utrecht,9,Utrecht,344,,,52.04600000000001,5.0483,6.0
NL,3551,Utrecht,Utrecht,9,Utrecht,344,,,52.1019,5.0976,6.0
NL,3552,Utrecht,Utrecht,9,Utrecht,344,,,52.1059,5.1032,6.0
NL,3553,Utrecht,Utrecht,9,Utrecht,344,,,52.1093,5.0878,6.0
NL,3554,Utrecht,Utrecht,9,Utrecht,344,,,52.113,5.0926,6.0
NL,3555,Utrecht,Utrecht,9,Utrecht,344,,,52.1166,5.0776,6.0
NL,3561,Utrecht,Utrecht,9,Utrecht,344,,,52.1128,5.1239,6.0
NL,3562,Utrecht,Utrecht,9,Utrecht,344,,,52.11600000000001,5.1159,6.0
NL,3563,Utrecht,Utrecht,9,Utrecht,344,,,52.1187,5.0994,6.0
NL,3564,Utrecht,Utrecht,9,Utrecht,344,,,52.1227,5.1058,6.0
NL,3565,Utrecht,Utrecht,9,Utrecht,344,,,52.1271,5.0875,6.0
NL,3566,Utrecht,Utrecht,9,Utrecht,344,,,52.1214,5.124,6.0
NL,3571,Utrecht,Utrecht,9,Utrecht,344,,,52.1071,5.1323,6.0
NL,3572,Utrecht,Utrecht,9,Utrecht,344,,,52.0985,5.1343,6.0
NL,3573,Utrecht,Utrecht,9,Utrecht,344,,,52.1078,5.1458,6.0
NL,3581,Utrecht,Utrecht,9,Utrecht,344,,,52.0905,5.1342,6.0
NL,3582,Utrecht,Utrecht,9,Utrecht,344,,,52.0804,5.1321,6.0
NL,3583,Utrecht,Utrecht,9,Utrecht,344,,,52.0851,5.1432,6.0
NL,3584,Utrecht,Utrecht,9,Utrecht,344,,,52.0846,5.1637,6.0
NL,3585,Utrecht,Utrecht,9,Utrecht,344,,,52.0702,5.1502,6.0
NL,3601,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1446,5.0437,6.0
NL,3602,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1366,5.0588,6.0
NL,3603,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1389,5.0382,6.0
NL,3604,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1308,5.051,4.0
NL,3605,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1366,5.0272,6.0
NL,3606,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1273,5.0385,6.0
NL,3607,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1359,5.0182,6.0
NL,3608,Maarssen,Utrecht,9,Stichtse Vecht,1904,,,52.1252,5.0309,6.0
NL,3611,Oud Zuilen,Utrecht,9,Stichtse Vecht,1904,,,52.1287,5.0677,6.0
NL,3612,"Tienhoven, Maarssen",Utrecht,9,Stichtse Vecht,1904,,,52.1516,5.0680499999999995,6.0
NL,3615,Westbroek,Utrecht,9,De Bilt,310,,,52.151,5.124,6.0
NL,3621,Breukelen,Utrecht,9,Stichtse Vecht,1904,,,52.1741,5.003,6.0
NL,3625,Breukeleveen,Noord-Holland,7,Wijdemeren,1696,,,52.1761,5.0691,6.0
NL,3626,Nieuwer Ter Aa,Utrecht,9,Stichtse Vecht,1904,,,52.1952,4.9792,6.0
NL,3628,Kockengen,Utrecht,9,Stichtse Vecht,1904,,,52.1508,4.9524,6.0
NL,3631,Nieuwersluis,Utrecht,9,Stichtse Vecht,1904,,,52.1959,5.0079,6.0
NL,3632,Loenen aan de Vecht,Utrecht,9,Stichtse Vecht,1904,,,52.2119,5.0215,6.0
NL,3633,Vreeland,Utrecht,9,Stichtse Vecht,1904,,,52.2321,5.0329,6.0
NL,3634,Loenersloot,Utrecht,9,Stichtse Vecht,1904,,,52.2282,5.0008,6.0
NL,3641,Mijdrecht,Utrecht,9,De Ronde Venen,736,,,52.2061,4.8618,6.0
NL,3642,Mijdrecht,Utrecht,9,De Ronde Venen,736,,,52.1981,4.8651,6.0
NL,3643,Mijdrecht,Utrecht,9,De Ronde Venen,736,,,52.2172,4.8647,6.0
NL,3645,Vinkeveen,Utrecht,9,De Ronde Venen,736,,,52.2201,4.9344,6.0
NL,3646,Waverveen,Utrecht,9,De Ronde Venen,736,,,52.2339,4.8957,6.0
NL,3648,Wilnis,Utrecht,9,De Ronde Venen,736,,,52.1979,4.8931,6.0
NL,3651,"Zegveld, Woerdense Verlaat",Utrecht,9,Woerden,632,,,52.1444,4.844200000000001,6.0
NL,3652,Woerdense Verlaat,Zuid-Holland,11,Nieuwkoop,569,,,52.1578,4.8641,6.0
NL,3653,Woerdense Verlaat,Zuid-Holland,11,Nieuwkoop,569,,,52.1504,4.8656,6.0
NL,3701,Zeist,Utrecht,9,Zeist,355,,,52.0864,5.244,6.0
NL,3702,Zeist,Utrecht,9,Zeist,355,,,52.0897,5.2364,6.0
NL,3703,Zeist,Utrecht,9,Zeist,355,,,52.0804,5.2267,6.0
NL,3704,Zeist,Utrecht,9,Zeist,355,,,52.086999999999996,5.2167,6.0
NL,3705,Zeist,Utrecht,9,Zeist,355,,,52.0978,5.2375,6.0
NL,3706,Zeist,Utrecht,9,Zeist,355,,,52.1013,5.2261,6.0
NL,3707,Zeist,Utrecht,9,Zeist,355,,,52.0949,5.2546,6.0
NL,3708,Zeist,Utrecht,9,Zeist,355,,,52.077,5.2603,6.0
NL,3709,Zeist,Utrecht,9,Zeist,355,,,52.0679,5.2513,6.0
NL,3711,Austerlitz,Utrecht,9,Zeist,355,,,52.0798,5.3141,6.0
NL,3712,Huis ter Heide,Utrecht,9,Zeist,355,,,52.1154,5.2647,6.0
NL,3721,Bilthoven,Utrecht,9,De Bilt,310,,,52.1214,5.1872,6.0
NL,3722,Bilthoven,Utrecht,9,De Bilt,310,,,52.1282,5.2122,6.0
NL,3723,Bilthoven,Utrecht,9,De Bilt,310,,,52.1356,5.2021,6.0
NL,3731,De Bilt,Utrecht,9,De Bilt,310,,,52.108999999999995,5.1756,6.0
NL,3732,"Bilthoven, De Bilt",Utrecht,9,De Bilt,310,,,52.1124,5.188549999999999,6.0
NL,3734,Den Dolder,Utrecht,9,Zeist,355,,,52.1413,5.2395,6.0
NL,3735,Bosch en Duin,Utrecht,9,Zeist,355,,,52.1221,5.2405,6.0
NL,3737,Groenekan,Utrecht,9,De Bilt,310,,,52.126000000000005,5.155,6.0
NL,3738,Maartensdijk,Utrecht,9,De Bilt,310,,,52.1555,5.1762,6.0
NL,3739,Hollandsche Rading,Utrecht,9,De Bilt,310,,,52.1754,5.1751,6.0
NL,3741,Baarn,Utrecht,9,Baarn,308,,,52.2175,5.2855,6.0
NL,3742,Baarn,Utrecht,9,Baarn,308,,,52.2068,5.2991,6.0
NL,3743,Baarn,Utrecht,9,Baarn,308,,,52.2111,5.2824,6.0
NL,3744,Baarn,Utrecht,9,Baarn,308,,,52.2143,5.2381,6.0
NL,3749,Lage Vuursche,Utrecht,9,Baarn,308,,,52.1806,5.2218,6.0
NL,3751,Bunschoten-Spakenburg,Utrecht,9,Bunschoten,313,,,52.2421,5.3789,6.0
NL,3752,Bunschoten-Spakenburg,Utrecht,9,Bunschoten,313,,,52.2459,5.3691,6.0
NL,3754,Eemdijk,Utrecht,9,Bunschoten,313,,,52.2539,5.3288,6.0
NL,3755,Eemnes,Utrecht,9,Eemnes,317,,,52.2519,5.2586,6.0
NL,3761,Soest,Utrecht,9,Soest,342,,,52.1869,5.2909,6.0
NL,3762,Soest,Utrecht,9,Soest,342,,,52.1788,5.2815,6.0
NL,3763,Soest,Utrecht,9,Soest,342,,,52.1742,5.2691,6.0
NL,3764,Soest,Utrecht,9,Soest,342,,,52.1781,5.3029,6.0
NL,3765,Soest,Utrecht,9,Soest,342,,,52.1696,5.291,6.0
NL,3766,Soest,Utrecht,9,Soest,342,,,52.1667,5.2812,6.0
NL,3768,Soest,Utrecht,9,Soest,342,,,52.1606,5.3083,6.0
NL,3769,Soesterberg,Utrecht,9,Soest,342,,,52.119,5.2906,6.0
NL,3771,Barneveld,Gelderland,3,Barneveld,203,,,52.1467,5.5877,6.0
NL,3772,Barneveld,Gelderland,3,Barneveld,203,,,52.1315,5.582000000000001,6.0
NL,3773,Barneveld,Gelderland,3,Barneveld,203,,,52.1379,5.6058,6.0
NL,3774,Kootwijkerbroek,Gelderland,3,Barneveld,203,,,52.1522,5.672000000000001,6.0
NL,3775,Kootwijk,Gelderland,3,Barneveld,203,,,52.1873,5.7836,6.0
NL,3776,Stroe,Gelderland,3,Barneveld,203,,,52.1874,5.6861,6.0
NL,3781,Voorthuizen,Gelderland,3,Barneveld,203,,,52.18899999999999,5.6254,6.0
NL,3784,Terschuur,Gelderland,3,Barneveld,203,,,52.1637,5.5206,6.0
NL,3785,Zwartebroek,Gelderland,3,Barneveld,203,,,52.1785,5.5057,6.0
NL,3791,Achterveld,Utrecht,9,Leusden,327,,,52.1371,5.494,6.0
NL,3792,Achterveld,Gelderland,3,Barneveld,203,,,52.1388,5.516,6.0
NL,3794,De Glind,Gelderland,3,Barneveld,203,,,52.1199,5.5107,6.0
NL,3811,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1557,5.3882,6.0
NL,3812,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1605,5.3655,6.0
NL,3813,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1699,5.3874,6.0
NL,3814,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1618,5.3976,6.0
NL,3815,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1657,5.41,6.0
NL,3816,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1532,5.4078,6.0
NL,3817,Amersfoort,Utrecht,9,Amersfoort,307,,,52.145,5.3892,6.0
NL,3818,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1447,5.3701,6.0
NL,3819,Amersfoort,Utrecht,9,Amersfoort,307,,,52.155,5.3493,6.0
NL,3821,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1747,5.4165,6.0
NL,3822,Amersfoort,Utrecht,9,Amersfoort,307,,,52.181999999999995,5.4036,6.0
NL,3823,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1886,5.3936,6.0
NL,3824,Amersfoort,Utrecht,9,Amersfoort,307,,,52.2007,5.3768,6.0
NL,3825,Amersfoort,Utrecht,9,Amersfoort,307,,,52.1959,5.4189,6.0
NL,3826,Amersfoort,Utrecht,9,Amersfoort,307,,,52.2015,5.4258,6.0
NL,3828,Hoogland,Utrecht,9,Amersfoort,307,,,52.1864,5.3751,6.0
NL,3829,Hooglanderveen,Utrecht,9,Amersfoort,307,,,52.1866,5.4299,6.0
NL,3831,Leusden,Utrecht,9,Leusden,327,,,52.1357,5.4354,6.0
NL,3832,Leusden,Utrecht,9,Leusden,327,,,52.1185,5.4064,6.0
NL,3833,Leusden,Utrecht,9,Leusden,327,,,52.1301,5.4215,6.0
NL,3834,Leusden,Utrecht,9,Leusden,327,,,52.1275,5.4366,6.0
NL,3835,Stoutenburg,Utrecht,9,Leusden,327,,,52.1529,5.4357,6.0
NL,3836,Stoutenburg Noord,Utrecht,9,Amersfoort,307,,,52.1611,5.4645,6.0
NL,3841,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3493,5.6225,6.0
NL,3842,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3445,5.6342,6.0
NL,3843,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3363,5.6332,6.0
NL,3844,Harderwijk,Gelderland,3,Harderwijk,243,,,52.338,5.6101,6.0
NL,3845,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3257,5.6005,6.0
NL,3846,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3585,5.6326,6.0
NL,3847,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3278,5.6370000000000005,6.0
NL,3848,Harderwijk,Gelderland,3,Harderwijk,243,,,52.3481,5.6463,6.0
NL,3849,Hierden,Gelderland,3,Harderwijk,243,,,52.353,5.6788,6.0
NL,3851,Ermelo,Gelderland,3,Ermelo,233,,,52.2985,5.621,6.0
NL,3852,Ermelo,Gelderland,3,Ermelo,233,,,52.2979,5.6498,6.0
NL,3853,Ermelo,Gelderland,3,Ermelo,233,,,52.3031,5.5971,6.0
NL,3861,Nijkerk,Gelderland,3,Nijkerk,267,,,52.2268,5.4763,6.0
NL,3862,Nijkerk,Gelderland,3,Nijkerk,267,,,52.2153,5.5029,6.0
NL,3863,Nijkerk,Gelderland,3,Nijkerk,267,,,52.2152,5.4622,6.0
NL,3864,Nijkerkerveen,Gelderland,3,Nijkerk,267,,,52.1954,5.4657,6.0
NL,3871,Hoevelaken,Gelderland,3,Nijkerk,267,,,52.1748,5.4604,6.0
NL,3881,Putten,Gelderland,3,Putten,273,,,52.2509,5.6154,6.0
NL,3882,Putten,Gelderland,3,Putten,273,,,52.2548,5.5861,6.0
NL,3886,Garderen,Gelderland,3,Barneveld,203,,,52.232,5.7078,6.0
NL,3888,Uddel,Gelderland,3,Apeldoorn,200,,,52.2467,5.7784,6.0
NL,3891,Zeewolde,Flevoland,16,Zeewolde,50,,,52.333,5.5377,6.0
NL,3892,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3241,5.5406,6.0
NL,3893,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3365,5.518,6.0
NL,3894,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3443,5.5281,6.0
NL,3895,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3479,5.5161,6.0
NL,3896,Zeewolde,Flevoland,16,Zeewolde,50,,,52.2721,5.4258,6.0
NL,3897,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3541,5.4649,6.0
NL,3898,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3766,5.5889,6.0
NL,3899,Zeewolde,Flevoland,16,Zeewolde,50,,,52.3558,5.5012,6.0
NL,3901,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0243,5.5572,6.0
NL,3902,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0286,5.5705,6.0
NL,3903,Veenendaal,Utrecht,9,Veenendaal,345,,,52.00899999999999,5.555,6.0
NL,3904,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0181,5.5412,6.0
NL,3905,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0334,5.5491,6.0
NL,3906,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0309,5.5286,6.0
NL,3907,Veenendaal,Utrecht,9,Veenendaal,345,,,52.0219,5.5835,6.0
NL,3911,Rhenen,Utrecht,9,Rhenen,340,,,51.9656,5.5706,6.0
NL,3912,Rhenen,Utrecht,9,Rhenen,340,,,51.9658,5.5645,6.0
NL,3921,"Elst Ut, Rotterdam",Utrecht,9,Rhenen,340,,,51.9861,4.98005,6.0
NL,3922,Elst Ut,Utrecht,9,Rhenen,340,,,51.9894,5.4856,6.0
NL,3925,Scherpenzeel,Gelderland,3,Scherpenzeel,279,,,52.0804,5.489,6.0
NL,3927,Renswoude,Utrecht,9,Renswoude,339,,,52.0735,5.5391,6.0
NL,3931,Woudenberg,Utrecht,9,Woudenberg,351,,,52.0812,5.422000000000001,6.0
NL,3941,Doorn,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0385,5.3361,6.0
NL,3945,Cothen,Utrecht,9,Wijk bij Duurstede,352,,,51.9957,5.3062,6.0
NL,3947,Langbroek,Utrecht,9,Wijk bij Duurstede,352,,,52.0105,5.3336,6.0
NL,3951,Maarn,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0656,5.372000000000001,6.0
NL,3953,Maarsbergen,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0552,5.4112,6.0
NL,3956,Leersum,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0138,5.4273,6.0
NL,3958,Amerongen,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0021,5.4593,6.0
NL,3959,Overberg,Utrecht,9,Utrechtse Heuvelrug,1581,,,52.0327,5.4981,6.0
NL,3961,Wijk bij Duurstede,Utrecht,9,Wijk bij Duurstede,352,,,51.9729,5.3315,6.0
NL,3962,Wijk bij Duurstede,Utrecht,9,Wijk bij Duurstede,352,,,51.9801,5.3399,6.0
